,TP,FP,TN,FN,Precision,Accuracy,Recall,F1_score,FPR,Specificity
0,239,16,571,342,0.9372549019607843,0.6934931506849316,0.4113597246127367,0.5717703349282297,0.027257240204429302,0.9727427597955707
