,TP,FP,TN,FN,Precision,Accuracy,Recall,F1_score,FPR,Specificity
0,400,33,554,181,0.9237875288683602,0.8167808219178082,0.6884681583476764,0.7889546351084812,0.056218057921635436,0.9437819420783645
