,TP,FP,TN,FN,Precision,Accuracy,Recall,F1_score,FPR,Specificity
0,435,133,454,146,0.7658450704225352,0.7611301369863014,0.7487091222030982,0.7571801566579636,0.22657580919931858,0.7734241908006814
