,TP,FP,TN,FN,Precision,Accuracy,Recall,F1_score,FPR,Specificity
0,159,6,581,422,0.9636363636363636,0.6335616438356164,0.2736660929432014,0.4262734584450403,0.010221465076660987,0.989778534923339
