,TP,FP,TN,FN,Precision,Accuracy,Recall,F1_score,FPR,Specificity
0,504,73,514,77,0.8734835355285961,0.8715753424657534,0.8674698795180723,0.8704663212435234,0.12436115843270869,0.8756388415672913
