,TP,FP,TN,FN,Precision,Accuracy,Recall,F1_score,FPR,Specificity
0,206,16,571,375,0.9279279279279279,0.6652397260273972,0.35456110154905335,0.5130759651307596,0.027257240204429302,0.9727427597955707
