,TP,FP,TN,FN,Precision,Accuracy,Recall,F1_score,FPR,Specificity
0,542,185,402,39,0.7455295735900963,0.8082191780821918,0.9328743545611016,0.8287461773700306,0.3151618398637138,0.6848381601362862
