,TP,FP,TN,FN,Precision,Accuracy,Recall,F1_score,FPR,Specificity
0,366,26,561,215,0.9336734693877551,0.7936643835616438,0.6299483648881239,0.7523124357656732,0.044293015332197615,0.9557069846678024
