,TP,FP,TN,FN,Precision,Accuracy,Recall,F1_score,FPR,Specificity
0,514,68,519,67,0.8831615120274914,0.884417808219178,0.8846815834767642,0.8839208942390369,0.11584327086882454,0.8841567291311755
