,TP,FP,TN,FN,Precision,Accuracy,Recall,F1_score,FPR,Specificity
0,331,49,538,250,0.8710526315789474,0.7440068493150684,0.5697074010327022,0.6888657648283039,0.08347529812606473,0.9165247018739353
