,TP,FP,TN,FN,Precision,Accuracy,Recall,F1_score,FPR,Specificity
0,442,60,527,139,0.8804780876494024,0.8296232876712328,0.7607573149741824,0.8162511542012928,0.10221465076660988,0.8977853492333902
