,TP,FP,TN,FN,Precision,Accuracy,Recall,F1_score,FPR,Specificity
0,456,36,551,125,0.926829268292683,0.8621575342465754,0.7848537005163512,0.8499534016775397,0.06132879045996593,0.938671209540034
