,TP,FP,TN,FN,Precision,Accuracy,Recall,F1_score,FPR,Specificity
0,284,21,566,297,0.9311475409836065,0.7277397260273972,0.48881239242685026,0.6410835214446952,0.03577512776831346,0.9642248722316865
