,TP,FP,TN,FN,Precision,Accuracy,Recall,F1_score,FPR,Specificity
0,386,78,509,195,0.8318965517241379,0.7662671232876712,0.6643717728055077,0.7387559808612442,0.13287904599659284,0.8671209540034072
