,TP,FP,TN,FN,Precision,Accuracy,Recall,F1_score,FPR,Specificity
0,547,176,411,34,0.7565698478561549,0.8202054794520548,0.9414802065404475,0.8389570552147239,0.29982964224872233,0.7001703577512777
