,TP,FP,TN,FN,Precision,Accuracy,Recall,F1_score,FPR,Specificity
0,304,23,564,277,0.9296636085626911,0.7431506849315068,0.5232358003442341,0.669603524229075,0.039182282793867124,0.9608177172061328
