,TP,FP,TN,FN,Precision,Accuracy,Recall,F1_score,FPR,Specificity
0,557,185,402,24,0.7506738544474394,0.8210616438356164,0.9586919104991394,0.8420256991685563,0.3151618398637138,0.6848381601362862
