,TP,FP,TN,FN,Precision,Accuracy,Recall,F1_score,FPR,Specificity
0,211,14,573,370,0.9377777777777778,0.6712328767123288,0.36316695352839934,0.5235732009925558,0.02385008517887564,0.9761499148211243
