,TP,FP,TN,FN,Precision,Accuracy,Recall,F1_score,FPR,Specificity
0,425,57,530,156,0.8817427385892116,0.8176369863013698,0.7314974182444062,0.7996237064910628,0.09710391822827939,0.9028960817717206
