,TP,FP,TN,FN,Precision,Accuracy,Recall,F1_score,FPR,Specificity
0,513,62,525,68,0.8921739130434783,0.8886986301369864,0.882960413080895,0.8875432525951557,0.10562180579216354,0.8943781942078365
