,TP,FP,TN,FN,Precision,Accuracy,Recall,F1_score,FPR,Specificity
0,572,285,302,9,0.6674445740956826,0.7482876712328768,0.9845094664371773,0.7955493741307372,0.4855195911413969,0.514480408858603
