,TP,FP,TN,FN,Precision,Accuracy,Recall,F1_score,FPR,Specificity
0,240,14,573,341,0.9448818897637795,0.6960616438356164,0.41308089500860584,0.5748502994011976,0.02385008517887564,0.9761499148211243
