,TP,FP,TN,FN,Precision,Accuracy,Recall,F1_score,FPR,Specificity
0,561,263,324,20,0.6808252427184466,0.7577054794520548,0.9655765920826161,0.798576512455516,0.44804088586030666,0.5519591141396933
