,TP,FP,TN,FN,Precision,Accuracy,Recall,F1_score,FPR,Specificity
0,366,40,547,215,0.9014778325123153,0.7816780821917808,0.6299483648881239,0.7416413373860181,0.06814310051107325,0.9318568994889267
