,TP,FP,TN,FN,Precision,Accuracy,Recall,F1_score,FPR,Specificity
0,554,176,411,27,0.7589041095890411,0.8261986301369864,0.9535283993115319,0.8451563691838291,0.29982964224872233,0.7001703577512777
