,TP,FP,TN,FN,Precision,Accuracy,Recall,F1_score,FPR,Specificity
0,566,205,382,15,0.7341115434500648,0.8116438356164384,0.9741824440619621,0.8372781065088757,0.3492333901192504,0.6507666098807496
